#日期,机构,余额,活期余额
20190512,340824004,29749.69,4246.17
20190512,340824005,42376.89,5645.85
20190512,340824006,42333.95,9842.26
20190512,340824007,9185.51,1327.32
20190512,340824008,20187.14,3907.22
20190512,340824010,18745.12,2767.51
20190512,340824011,36125.29,4298.58
20190512,340824013,34347.68,5951.16
20190512,340824014,21446.57,4559.48
20190512,340824015,22958.21,3826.52
20190512,340824016,26486.68,3635
20190512,340824017,18097.2,2834.68
20190512,340824018,20624.2,3387.75
20190512,340824019,29611.13,3818.4
20190512,340824020,21196.3,4105.16
20190512,340824021,20414.03,5002
20190512,340825001,25571.57,4528.8
20190512,340825002,27835.19,5636.19
20190512,340825003,14624.74,2330.17
20190512,340825004,33516.55,11574.28
20190512,340825005,15007.98,4253.71
20190512,340825006,17048.7,4585.67
20190512,340825007,17272.47,3232.63
20190512,340825008,13235.68,4141.03
20190512,340825009,22624.31,5074.35
20190512,340825010,14186.1,3866.45
20190512,340825012,38275.86,7157.01
20190512,340825013,11249.8,3314
20190512,340825014,41109.94,7857.17
20190512,340825016,32483.4,8639.01
20190512,340825017,26127.66,5923.45
20190512,340826002,41399.29,8922.04
20190512,340826003,33486.35,5242
20190512,340826004,35026.49,6130.28
20190512,340826005,18134.24,3251.18
20190512,340826006,45691.06,10256.41
20190512,340826007,45024.85,10866.22
20190512,340826008,36772.78,9928.62
20190512,340826009,19989.3,5662.48
20190512,340826010,35148.99,8736.69
20190512,340826011,28024.88,6057.49
20190512,340826012,24980.04,5813.45
20190512,340826013,28350.46,7058.27
20190512,340826014,33115.34,6599.42
20190512,340826017,46435.84,9286.13
20190512,340826018,26955.75,7159.72
20190512,340826019,47055.3,9641.03
20190512,340826020,39551.98,10110.72
20190512,340826021,24996.88,4405.03
20190512,340826022,24665.98,4802.36
20190512,340827001,14988.68,2944.42
20190512,340827002,24360.14,4714.28
20190512,340827003,78574.91,10861.8
20190512,340827004,80482.73,12041.72
20190512,340827006,22641.48,4940.63
20190512,340827007,39771.61,4859.72
20190512,340827008,40281.92,7448.74
20190512,340827009,35792.61,6479.1
20190512,340827010,11591.97,1595.73
20190512,340827011,23600.15,4512.72
20190512,340827013,28868.87,4386.31
20190512,340827014,19770.99,3912.31
20190512,340827015,25131.27,5517.32
20190512,340827016,17405.14,4773.29
20190512,340827017,15989.67,2642.87
20190512,340827019,45282.18,5397.45
20190512,340827020,31604.66,5149.56
20190512,340827021,31248.93,4107.78
20190512,340827022,28109.42,6027.4
20190512,340827023,27949.26,4318.93
20190512,340828001,14595.86,4002.63
20190512,340828003,29161.97,5994.56
20190512,340828004,25081.4,8923.17
20190512,340828005,17092.25,5545.44
20190512,340828006,18658.09,4954.9
20190512,340828007,11496.91,2740.73
20190512,340828008,28835.91,4922.02
20190512,340828009,29425.44,5733.53
20190512,340828010,8721.81,2291.6
20190512,340828011,13937.42,4077.73
20190512,340881001,33770.05,4995.25
